2041,,"Pixmania",,"01 45 01 35 35",
2042,,"Pixmania",,"09 69 32 10 20",
2043,,"Pizza Hut Paris",,"01 42 33 71 43",
2044,,"Pizza Hut Paris",,"01 40 30 16 16",
2045,,"Pizza Hut Paris",,"01 42 23 09 09",
2046,,"Pizza Hut Paris",,"01 42 26 30 30",
2047,,"Pizza Hut Paris",,"01 42 24 12 12",
2048,,"Pizza Hut Paris",,"01 43 06 90 90",
2049,,"Pizza Hut Paris",,"01 40 60 15 10",
2050,,"Pizza Hut Paris",,"01 40 44 87 88",
2051,,"Pizza Hut Paris",,"01 40 44 40 40",
2052,,"Pizza Hut Paris",,"01 45 80 08 08",
2053,,"Pizza Hut Paris",,"01 43 44 91 11",
2054,,"Pizza Hut Paris",,"01 40 05 07 07",
2055,,"Pizza Hut Paris",,"01 42 80 50 50",
2056,,"Pizza Hut Paris",,"01 44 18 09 99",
2057,,"Pizza Hut Paris",,"01 40 27 83 27",
2058,,"Pizza Hut Province",,"03 88 31 31 10",
2059,,"Pizza Hut Province",,"03 20 57 80 80",
2060,,"Pizza Hut Province",,"03 83 35 73 73",
2061,,"Pizza Hut Province",,"02 41 27 02 00",
2062,,"Pizza Hut Province",,"02 38 80 27 70",
2063,,"Pizza Hut Province",,"02 40 71 89 75",
2064,,"Pizza Hut Province",,"02 47 28 64 17",
2065,,"Pizza Hut Province",,"02 47 28 64 17",
2066,,"Pizza Hut Province",,"05 61 71 24 30",
2067,,"Pizza Hut Province",,"03 80 76 94 94",
2068,,"Pizza Hut Province",,"02 31 52 23 29",
2069,,"Pizza Hut Province",,"02 31 50 03 03",
2070,,"Pizza Hut Province",,"03 89 66 57 57",
2071,,"Pizza Hut Province",,"04 78 89 31 31",
2072,,"Pizza Hut Province",,"04 78 85 56 56",
2073,,"Pizza Hut Province",,"04 72 14 04 04",
2074,,"Pizza Hut Province",,"02 35 98 28 28",
2075,,"Pizza Hut Région Parisienne",,"01 60 17 24 41",
2076,,"Pizza Hut Région Parisienne",,"01 30 66 72 82",
2077,,"Pizza Hut Région Parisienne",,"01 30 53 41 01",
2078,,"Pizza Hut Région Parisienne",,"01 60 77 31 41",
2079,,"Pizza Hut Région Parisienne",,"01 69 86 90 70",
2080,,"Pizza Hut Région Parisienne",,"01 64 47 11 65",
2081,,"Pizza Hut Région Parisienne",,"01 46 04 40 00",
2082,,"Pizza Hut Région Parisienne",,"01 46 45 28 28",
2083,,"Pizza Hut Région Parisienne",,"01 47 38 22 10",
2084,,"Pizza Hut Région Parisienne",,"01 46 02 44 00",
2085,,"Pizza Hut Région Parisienne",,"01 47 85 30 30",
2086,,"Pizza Hut Région Parisienne",,"01 46 23 01 01",
2087,,"Pizza Hut Région Parisienne",,"01 47 89 12 22",
2088,,"Pizza Hut Région Parisienne",,"01 56 83 01 04",
2089,,"Pizza Hut Région Parisienne",,"01 48 55 81 43",
2090,,"Pizza Hut Région Parisienne",,"01 48 37 29 29",
2091,,"Pizza Hut Région Parisienne",,"01 48 99 66 77",
2092,,"Pizza Hut Région Parisienne",,"01 49 76 07 07",
2093,,"Pizza Hut Région Parisienne",,"01 48 93 22 22",
2094,,"Pizza Hut Région Parisienne",,"01 47 06 32 32",
2095,,"Pizza Hut Région Parisienne",,"01 45 94 09 82",
2096,,"Pizza Hut Région Parisienne",,"01 30 76 02 99",
2097,,"Pizza Hut Région Parisienne",,"01 34 21 82 11",
2098,,"Pizza Hut Région Parisienne",,"01 34 12 44 22",
2099,,"Plastic Omnium","0008 00 15 23","03 20 96 59 13",
2100,,"Playmobil Fun Parc",,"01 49 84 94 44",
2101,,"Plusdemags.com - ADL Partner","0892 23 48 70","01 41 58 70 00",
2102,,"PMU","0820 20 13 00","01 58 73 13 00",
2103,,"Polaroid",,"01 56 38 36 00",
2104,"Administrations","Pôle Emploi","0000 00 39 49","02 98 05 63 74",
2105,"Administrations","Pôle Emploi",,"02 35 13 01 31",
2106,"Administrations","Pôle Emploi","0000 00 39 49","02 98 41 35 53",
2107,"Administrations","Pôle Emploi","0000 00 39 49","02 98 93 38 48",
2108,"Administrations","Pôle Emploi","0000 00 39 49","02 96 87 65 51",
2109,"Administrations","Pôle Emploi","0000 00 39 49","02 99 86 15 07",
2110,"Administrations","Pôle Emploi","0000 00 39 49","02 99 85 71 82",
2111,"Administrations","Pôle Emploi","0000 00 39 49","02 23 46 12 21",
2112,"Administrations","Pôle Emploi","0000 00 39 49","02 96 75 00 54",
2113,"Administrations","Pôle Emploi","0000 00 39 49","02 99 40 69 47",
2114,"Administrations","Pôle Emploi","0000 00 39 49","02 97 54 77 17",
2115,"Administrations","Pôle Emploi","0000 00 39 49","02 99 75 49 60",
2116,"Administrations","Pôle Emploi","0000 00 39 49","02 96 40 63 37",
2117,"Administrations","Pôle Emploi","0000 00 39 49","02 96 46 66 11",
2118,"Administrations","Pôle Emploi","0000 00 39 49","02 97 87 27 02",
2119,"Administrations","Pôle Emploi","0000 00 39 49","02 98 62 86 67",
2120,"Administrations","Pôle Emploi","0000 00 39 49","02 97 25 90 14",
2121,"Administrations","Pôle Emploi","0000 00 39 49","02 98 10 34 97",
2122,"Administrations","Pôle Emploi","0000 00 39 49","02 99 72 81 70",
2123,"Administrations","Pôle Emploi","0000 00 39 49","03 80 29 69 43",
2124,"Administrations","Pôle Emploi","0000 00 39 95","01 47 80 71 60",
2125,"Administrations","Pôle Emploi","0000 00 39 49","05 57 81 72 64",
2126,"Administrations","Pôle Emploi","0000 00 39 49","01 41 86 21 61",
2127,"Administrations","Pôle Emploi","0000 00 39 49","04 91 83 18 33",
2128,"Administrations","Pôle Emploi","0000 00 39 49","02 62 25 12 85",
2129,"Administrations","Pôle Emploi","0000 00 39 49","02 62 28 49 89",
2130,"Administrations","Pôle Emploi","0000 00 39 49","02 62 45 39 15",
2131,"Administrations","Pôle Emploi","0000 00 39 49","02 62 50 08 31",
2132,"Administrations","Pôle Emploi","0000 00 39 49","02 62 53 23 28",
2133,"Administrations","Pôle Emploi","0000 00 39 49","02 62 55 45 45",
2134,"Administrations","Pôle Emploi","0000 00 39 49","02 62 57 98 79",
2135,"Administrations","Pôle Emploi","0000 00 39 49","02 62 94 80 64",
2136,"Administrations","Pôle Emploi","0000 00 39 49","05 90 23 99 53",
2137,"Administrations","Pôle Emploi","0000 00 39 49","05 90 26 56 98",
2138,"Administrations","Pôle Emploi","0000 00 39 49","05 90 85 17 90",
2139,"Administrations","Pôle Emploi","0000 00 39 49","05 90 87 63 52",
2140,"Administrations","Pôle Emploi","0000 00 39 49","05 90 97 68 14",
2141,"Administrations","Pôle Emploi","0000 00 39 49","05 90 99 98 28",
2142,"Administrations","Pôle Emploi","0000 00 39 49","05 94 34 35 18",
2143,"Administrations","Pôle Emploi","0000 00 39 49","05 96 58 15 47",
2144,"Administrations","Pôle Emploi","0000 00 39 49","05 96 68 72 42",
2145,"Administrations","Pôle Emploi","0000 00 39 49","05 96 70 76 80",
2146,"Administrations","Pôle Emploi","0000 00 39 49","05 96 78 33 81",
2147,"Administrations","Pôle Emploi","0000 00 39 49","04 72 86 06 20",
2148,"Administrations","Pôle Emploi","0000 00 39 49","05 49 38 27 56",
2149,"Administrations","Pôle Emploi","0000 00 39 49","01 53 02 25 95",
2150,"Administrations","Pôle Emploi","0000 00 39 49","04 74 11 17 90",
2151,"Administrations","Pôle Emploi","0000 00 39 49","04 70 30 19 90",
2152,"Administrations","Pôle Emploi","0000 00 39 49","02 97 64 06 43",
2153,"Santé","Polyclinique Bordeaux Rive Droite","0826 30 04 84","05 56 94 47 57",
2154,"Santé","Polyclinique Bordeaux Rive Droite","0826 30 04 84","05 56 94 47 57",
2155,"Santé","Polyclinique Bordeaux Rive Droite","0826 30 04 84","05 56 38 28 38",
2156,"Santé","Polyclinique Bordeaux Rive Droite","0826 30 04 84","05 57 80 84 72",
2157,"Santé","Polyclinique Bordeaux Rive Droite","0826 30 04 84","05 56 94 47 37",
2158,"Santé","Polyclinique d'Oxford","0826 20 02 10","04 92 98 40 27",
2159,"Santé","Polyclinique du Beaujolais - Capio","0811 65 76 58","04 74 60 49 80",
2160,"Santé","Polyclinique du Grand Sud","0008 26 30 33","04 66 04 33 04",
2161,"Santé","Polyclinique Gentilly","0826 66 66 56","03 83 95 54 13",
2162,"Santé","Polyclinique Les Fleurs","0826 30 88 00","04 94 06 98 73",
2163,"Santé","Polyclinique Les Fleurs","0826 30 88 00","04 94 06 98 33",
2164,"Santé","Polyclinique Montréal","0008 26 30 53","04 68 11 53 58",
2165,"Santé","Polyclinique Montréal","0008 26 30 53","04 68 11 18 60",
2166,"Santé","Polyclinique Notre Dame","0008 26 39 99","04 78 54 75 19",
2167,,"Pompes Funèbres Générales",,"04 68 31 01 24",
2168,,"Portakabin","0008 10 38 38","03 20 16 50 00",
2169,,"Poweo","0811 10 17 17","09 71 10 17 17",
2170,,"Praticomfort","0825 05 03 33","04 94 51 74 74",
2171,"Administrations","Préfecture de Nanterre","0821 80 30 92","01 40 97 20 00",
2172,"Administrations","Prefecture de Rennes","0008 21 80 30","02 99 02 10 35",
2173,"Administrations","Préfecture du Rhône","0008 21 80 30","04 72 61 60 60",
2174,"Administrations","Préfecture Pyrénées-Orientales",,"04 68 51 66 66",
2175,"Administrations","Présence Assistance Tourisme","0825 00 76 26","01 47 37 70 60",
2176,,"Prestashop",,"01 40 18 30 04",
2177,,"Prestashop","0008 11 69 60","01 40 18 30 04",
2178,,"Previade","0008 92 88 10","04 77 92 39 27",
2179,,"Priceminister",,"01 70 09 41 50",
2180,,"Primagaz","0821 23 52 35","03 83 59 07 59",
2181,,"Printemps Listes","0008 92 68 68","01 42 82 56 13",
2182,,"Prisma Presse","0008 11 23 22","03 21 13 25 00",
2183,,"Prismashop - Prisma Media","0826 96 39 64","01 73 05 45 45",
2184,,"Privilège","0825 80 03 79","04 98 00 29 04",
2185,,"PrixToutCompris.com","0892 68 92 66","01 64 67 78 23",
2186,,"Pro BTP Vacances","0810 60 05 08","01 57 63 66 65",
2187,,"Progress System","0008 25 38 20","04 76 18 06 05",
2188,,"Promologis","0008 20 85 85","09 74 50 50 59",
2189,"Voyages","Promovacances","0008 99 65 48","01 70 98 92 15",
2190,"Voyages","Promovacances","0899 65 48 50","01 70 36 50 00",
2191,"Voyages","Promovacances","0899 65 48 50","01 70 36 47 70",
2192,"Voyages","Promovacances","0899 65 48 50","01 73 10 00 09",
2193,"Voyages","Promovacances",,"01 72 63 70 07",
2194,,"Protegys","0826 10 70 00","01 73 01 53 59",
2195,"Banques","Protegys Courtage","0008 26 10 70","01 42 94 50 00",
2196,,"Proxiserve","0811 01 07 13","04 91 80 13 73",
2197,,"Proxiserve","0008 21 08 27","05 64 92 02 20",
2198,,"PSG - Paris Saint Germain","0000 00 32 75","09 69 32 21 62",
2199,,"PSG - Paris Saint-Germain",,"09 70 55 75 75",
2200,,"Pull And Bear","0800 91 65 61","01 55 91 90 85",
2201,,"Punch-et-cocktail.com",,"03 28 41 30 00",
2202,,"Puy Du Fou",,"02 51 54 09 88",
2203,,"Qama","0820 82 00 30","02 43 30 41 41",
2204,,"Qualigaz","0008 26 62 86","03 20 55 50 00",
2205,,"Qualigaz","0008 26 62 86","01 41 61 37 23",
2206,,"Quelle",,"02 38 80 50 50",
2207,,"Quelle","0008 92 70 10","02 38 80 30 50",
2208,,"Questions pour 1 champion",,"01 41 43 98 40",
2209,,"Quincaillerie Qama",,"02 43 30 26 10",
2210,,"Radio France",,"01 56 40 22 22",
2211,,"Radio Totem","0825 39 83 98","05 65 71 33 30",
2212,,"Radiospares",,"03 44 10 16 16",
2213,,"Radiospares","0825 03 40 34","03 44 10 57 10",
2214,,"Raja","0820 30 69 92","01 48 17 30 00",
2215,,"Rakuten",,"09 70 75 64 60",
2216,"Voyages","RATP",,"01 58 78 20 20",
2217,"Voyages","RATP",,"01 43 46 14 14",
2218,,"Redcoon",,"01 48 63 96 21",
2219,,"Réflectiv","0008 25 80 58","01 43 99 00 22",
2220,"Transporteurs","Relais Colis","0008 11 01 00","09 70 25 22 31",
2221,"Transporteurs","Relais Colis - SOGEP","0008 11 01 00","01 45 69 45 45",
2222,,"Renault Assistance","0008 00 05 15","01 39 24 24 24",
2223,,"Rent a car",,"09 70 14 99 62",
2224,,"Réseau Gay",,"01 73 00 70 00",
2225,,"Résidence MGM",,"01 57 05 04 88",
2226,,"Résinence","0820 20 09 27","02 38 87 46 72",
2227,,"Resto In","0811 65 96 59","01 70 94 67 67",
2228,,"Retraites","0821 10 66 77","09 71 10 39 60",
2229,,"RFI Bourges","0008 11 01 30","02 48 23 15 60",
2230,"Voyages","Rhônexpress","0826 00 17 18","04 75 25 53 58",
2231,,"RMC","0000 00 32 16","01 71 19 14 11",
2232,,"Robopolis",,"04 27 02 17 09",
2233,"Voyages","Royal Air Maroc","0820 82 18 21","01 44 94 13 40",
2234,"Voyages","Royal Caribbean","0008 20 20 30","01 46 57 77 77",
2235,,"royaledeco.com - Royale Deco","0825 00 10 40","01 47 11 08 47",
2236,,"rs-online.com - RS Components","0825 03 40 34","03 44 10 15 00",
2237,,"rs-particuliers.com","0825 03 40 34","03 44 10 15 00",
2238,"Administrations","RSI - Régime Social des Indépendants","0008 20 20 70","02 99 54 68 00",
2239,"Administrations","RSI - Régime Social des Indépendants",,"01 44 37 51 00",
2240,"Administrations","RSI - Régime Social des Indépendants","0820 82 55 13","04 67 13 77 77",
2241,"Administrations","RSI - Régime Social des Indépendants",,"01 77 93 00 00",
2242,"Administrations","RSI - Régime Social des Indépendants",,"05 94 29 72 00",
2243,"Administrations","RSI - Régime Social des Indépendants",,"05 56 43 47 00",
2244,"Administrations","RSI - Régime Social des Indépendants",,"03 80 77 53 00",
2245,"Administrations","RSI - Régime Social des Indépendants",,"03 81 51 93 00",
2246,"Administrations","RSI - Régime Social des Indépendants",,"01 53 33 56 56",
2247,"Administrations","RSI - Régime Social des Indépendants",,"02 31 38 30 04",
2248,"Administrations","RSI - Régime Social des Indépendants",,"02 31 85 83 57",
2249,"Administrations","RSI - Régime Social des Indépendants",,"01 43 18 58 58",
2250,"Administrations","RSI - Régime Social des Indépendants","0811 01 08 25","04 13 59 40 00",
2251,"Administrations","RSI - Régime Social des Indépendants","0811 46 78 90","04 91 82 55 00",
2252,"Administrations","RSI - Régime Social des Indépendants",,"05 61 61 68 68",
2253,"Administrations","RSI - Régime Social des Indépendants","0008 11 01 08","04 76 63 63 63",
2254,"Administrations","RSI - Régime Social des Indépendants","0811 01 08 02","03 88 33 88 73",
2255,"Administrations","RSI - Régime Social des Indépendants","0811 46 78 01","03 83 17 47 00",
2256,"Administrations","RSI - Régime Social des Indépendants",,"05 45 69 71 29",
2257,"Administrations","RSI - Régime Social des Indépendants",,"05 49 32 89 37",
2258,"Administrations","RSI - Régime Social des Indépendants",,"02 31 85 81 42",
2259,,"RTL","0000 00 32 10","01 41 86 21 49",
2260,,"RTL",,"01 41 86 42 32",
2261,,"Rue du Commerce - rueducommerce.fr",,"01 72 93 12 90",
2262,,"Rue du Commerce - rueducommerce.fr",,"01 72 93 14 00",
2263,,"Rue du Commerce - rueducommerce.fr",,"01 41 66 18 00",
2264,,"Rue du Commerce - rueducommerce.fr","0008 99 56 20","01 84 13 04 06",
2265,,"rugbyshop.com - Rugby Shop","0892 25 92 00","05 34 27 32 73",
2266,,"Rumbo.fr","0899 25 00 22","09 02 12 39 99",
2267,"Voyages","Ryanair","0008 92 23 23","01 90 17 01 00",
2268,"Voyages","Ryanair","0008 92 56 21","01 80 14 44 53",
2269,,"S.C.S Systèmes Communication Sécurité","0892 35 04 90","02 51 61 61 39",
2270,"Santé","Sa Clinique Des Chandiots","0008 26 39 99","04 73 23 62 00",
2271,,"Samsung","0008 25 08 65","01 48 63 00 00",
2272,,"Samsung Electronics France",,"09 69 32 21 14",
2273,,"SANEF Autoroutes",,"09 70 80 87 09",
2274,,"Sanofi Aventis",,"01 57 05 04 34",
2275,,"Sarenza","0008 92 68 52","01 71 25 00 56",
2276,,"Sarvi","0820 77 27 84","01 43 98 77 00",
2277,,"Satelec Etec","0820 20 25 30","02 40 59 81 81",
2278,,"Satelec Etec","0820 20 20 47","02 33 48 61 39",
2279,,"Satelec Etec","0008 20 20 25","02 33 48 61 39",
2280,,"Satelec Etec","0008 20 20 25","02 33 48 61 39",
2281,,"Satelec Etec","0008 20 20 25","02 33 48 61 39",
2282,,"Saudi Airlines","0820 20 05 05","09 20 00 37 77",
2283,,"SAUR","0008 11 46 03","02 99 85 18 85",
2284,,"SAUR",,"02 14 37 40 00",
2285,,"SAUR",,"02 78 51 80 00",
2286,,"SAUR Auray","0811 46 03 11","02 56 56 20 00",
2287,"Transporteurs","SAV Coliposte",,"0141244460 à 70",
2288,,"Saveur Bière","0800 00 08 88","03 20 73 47 76",
2289,,"SBE","0008 92 35 01","03 21 10 10 21",
2290,,"Schneider Electric","0825 01 29 99","04 76 57 60 60",
2291,,"Scholtes","0825 05 44 44","01 45 32 53 82",
2292,,"scoopgsm.com - Scoop GSM","0892 46 44 63","04 82 53 01 41",
2293,,"ScoreGame","0008 25 10 10","01 49 46 33 00",
2294,,"SCS Sentinel","0892 35 01 85","02 51 61 61 39",
2295,,"Sct Telecom","0008 92 02 02","01 49 98 01 16",
2296,,"SDEI","0810 42 64 26","01 58 81 40 00",
2297,"Automobile","Seat","0825 07 09 01","03 23 73 80 80",
2298,"Automobile","Seat","0825 07 09 01","03 23 73 80 20",
2299,,"Securitas Direct SAS","0008 25 80 10","01 41 87 87 00",
2300,,"Sécurité Sociale","0820 90 42 03","05 63 48 70 06",
2301,,"Sedao","0892 16 52 65","01 48 68 88 00",
2302,,"Seeric","0008 99 70 10","04 77 83 01 83",
2303,,"SEH hôtels","0826 10 39 09","01 70 23 81 63",
2304,,"Sélection du Reader's Digest","0008 92 70 70","01 82 88 11 02",
2305,,"Selectronic",,"09 70 82 01 66",
2306,,"Sellsy","0811 03 38 88","05 47 74 46 28",
2307,,"Serca",,"09 80 98 00 08",
2308,,"Service Social",,"04 76 22 95 40",
2309,,"Servitech","0008 99 70 10","01 40 05 23 70",
2310,,"Sextant SI","0008 20 20 88","04 98 11 19 10",
2311,"Telecoms","SFR","0610 00 19 00","05 49 49 14 16",
2312,"Telecoms","SFR",,"01 41 86 26 03",
2313,"Telecoms","SFR",,"01 41 86 30 18",
2314,"Telecoms","SFR",,"01 58 14 33 74",
2315,"Telecoms","SFR",,"01 71 07 07 07",
2316,"Telecoms","SFR","0610 00 19 00","05 49 49 14 16",
2317,"Telecoms","SFR","0000 00 10 23","06 10 00 19 00",
2318,"Telecoms","SFR",,"05 55 29 03 03",
2319,"Telecoms","SFR","0008 21 36 46","01 30 13 10 57",
2320,"Telecoms","SFR",,"09 74 76 87 61",
2321,"Telecoms","SFR Box",,"04 26 70 02 38",
2322,"Telecoms","SFR Box","0000 00 10 23","05 46 55 13 45",
2323,"Telecoms","SFR Box","0000 00 10 23","02 23 48 40 50",
2324,"Telecoms","SFR Mobile","0000 00 09 00","06 10 00 10 23",
2325,"Telecoms","SFR Mobile","0000 00 10 23","06 10 00 10 23",
2326,"Telecoms","SFR ODR - Offre de Remboursement","0008 21 36 46","01 30 13 92 00",
2327,"Telecoms","SFR ODR - Offre de Remboursement","0008 21 36 46","01 30 13 00 78",
2328,"Telecoms","SFR ODR - Offre de Remboursement","0821 36 46 56","01 30 13 17 26",
2329,,"Showroom Privé - Showroomprive.com","0811 56 08 50","01 49 46 05 67",
2330,,"Showroom Privé - Showroomprive.com",,"01 85 76 00 00",
2331,,"Siemens","0892 69 81 10","01 49 65 70 00",
2332,,"Siemens BenQ","0899 70 01 85","01 56 38 42 00",
2333,,"Simpleo","0008 05 30 50","01 47 09 47 09",
2334,,"Simplicime",,"01 47 09 47 09",
2335,,"Simplicitel 3299",,"01 79 75 00 67",
2336,,"Singapore Airlines","0821 23 03 80","01 47 27 32 44",
2337,,"SIPS Atos","0008 11 10 70","02 54 44 70 33",
2338,,"Sixt",,"04 93 21 48 85",
2339,,"Sixt",,"01 39 65 10 11",
2340,,"Skynet France","0008 25 10 76","01 41 66 28 28",
2341,,"Skyrock",,"01 44 88 82 53",
2342,,"slc35.com","0892 70 76 57","02 23 27 65 99",
2343,,"SMAM","0810 61 76 17","05 46 45 04 04",
2344,,"Smartbox","0820 82 10 92","01 42 22 38 04",
2345,,"Smartbox",,"01 70 84 01 00",
2346,,"Smartbox",,"09 69 32 37 33",
2347,"Assurances","Smeno",,"08 05 40 00 12",
2348,"Assurances","Smeno",,"09 72 67 60 00",
2349,,"SMI","0820 82 07 10","04 78 03 92 01",
2350,"Voyages","SNCF",,"01 41 86 92 71",
2351,"Voyages","SNCF",,"04 75 25 05 81",
2352,"Voyages","SNCF",,"01 41 86 24 13",
2353,"Voyages","SNCF",,"01 64 42 71 06",
2354,"Voyages","SNCF",,"09 80 98 36 35",
2355,"Voyages","SNCF","0000 00 36 35","01 41 86 92 99",
2356,"Voyages","SNCF - Grand Voyageurs","0892 33 03 30","01 40 18 88 72",
2357,"Voyages","SNCM","0000 00 32 60","04 91 56 32 00",
2358,"Voyages","SNCM",,"04 91 56 80 20",
2359,,"Sobadel",,"04 95 58 05 85",
2360,,"Société Des Eaux de l'Essonne","0008 10 39 13","09 77 40 94 30",
2361,"Banques","Société Générale","0000 00 39 33","01 76 77 39 33",
2362,"Banques","Société Générale",,"01 57 05 02 28",
2363,"Banques","Société Générale","0000 00 39 33","01 60 24 40 55",
2364,"Banques","Société Générale",,"01 42 14 20 00",
2365,"Banques","Société Générale",,"04 66 49 11 84",
2366,"Banques","Société Générale","0000 00 39 33","01 42 14 20 02",
2367,,"Socrate","0820 86 69 67","01 60 14 35 34",
2368,"Banques","Sofemo Banque",,"03 88 14 70 70",
2369,"Banques","Sofica Crédits","0008 20 20 79","04 91 33 31 14",
2370,"Banques","Sofinco","0825 00 20 04","01 49 72 79 00",
2371,"Banques","Sofinco","0825 00 20 04","04 26 21 19 09",
2372,,"Sogarep","0008 11 70 02","09 70 80 81 81",
2373,,"SOGASUD - Société des Gaz du Sud","0810 08 02 77","05 34 40 38 00",
2374,,"Sogessur",,"01 41 39 55 09",
2375,,"Sogessur",,"01 56 88 96 56",
2376,,"Sogessur",,"09 69 36 88 36",
2377,,"SOGESUR",,"09 69 32 99 69",
2378,,"Solea Vacances","0826 28 20 00","01 49 29 60 50",
2379,,"Solicéo",,"02 38 81 26 44",
2380,,"Somewhere",,"09 69 39 54 69",
2381,,"Somfy",,"09 69 32 03 00",
2382,,"Somfy",,"04 50 96 71 00",
2383,,"Sony","0820 88 55 54","01 49 78 78 40",
2384,,"Sony","0825 33 33 00","01 57 32 36 02",
2385,,"Sony",,"01 70 70 07 78",
2386,,"Sortir plus - Humanis","0008 10 81 80","01 58 82 63 98",
2387,,"SOS Médecin","0825 00 50 04","04 93 90 49 22",
2388,,"Sosh",,"00 00 00 39 76",
2389,,"SP Santé","0820 20 03 38","01 44 53 14 73",
2390,,"SPA - Société Protectrice des Animaux","0820 82 08 96","04 91 45 63 54",
2391,,"Spb Assurance BNP Sécurité",,"09 70 80 82 91",
2392,,"Spb Assurance SFR",,"09 70 80 88 73",
2393,,"sport-decouverte.com","0892 23 03 63","09 70 80 90 33",
2394,,"SquareEnix","0008 25 12 00","01 71 23 02 59",
2395,,"SRR",,"02 62 48 19 70",
2396,,"St Gobain",,"01 57 05 03 75",
2397,,"Stanley Solutions de Sécurité","0825 00 06 38","04 26 19 13 13",
2398,,"StarPass",,"01 53 36 24 24",
2399,,"STAVE","0008 99 70 43","03 88 20 43 30",
2400,,"Stokomani","0008 25 89 32","05 34 55 65 00",
2401,,"Strong dépannage","0826 02 99 28","04 50 97 99 00",
2402,,"Sudcompteur",,"05 63 60 42 27",
2403,,"Suez",,"09 77 40 84 08",
2404,,"Suravenir",,"01 41 21 06 06",
2405,,"Surcouf",,"01 53 33 21 18",
2406,,"Sushi Shop","0826 82 68 26","01 45 25 67 00",
2407,,"Sushi Shop","0826 82 66 28","04 42 22 53 92",
2408,,"Sushi West","0826 88 26 88","01 53 21 07 17",
2409,,"Sushi West","0826 88 26 88","01 72 63 38 10",
2410,,"Sveltissime.com","0811 60 00 80","04 78 81 63 25",
2411,"Voyages","Swissair",,"49 32 98 39 25",
2412,"Voyages","Swissair",,"04 72 22 75 75",
2413,"Assurances","SwissLife",,"01 40 82 22 91",
2414,"Assurances","SwissLife",,"09 74 75 09 00",
2415,"Assurances","SwissLife","0825 31 73 17","01 46 17 38 38",
2416,,"Symantec",,"01 73 01 84 99",
2417,,"Symio","0000 00 10 19","09 74 75 80 00",
2418,,"Syn Energy","0826 30 39 09","01 39 90 57 95",
2419,,"Sytadin","0811 44 48 54","08 00 10 02 00",
2420,,"Tahiti Sports",,"04 68 49 77 46",
2421,,"Take Two",,"01 34 30 87 89",
2422,"Voyages","TAP Portugal","0820 31 93 20","01 44 62 84 73",
2423,"Voyages","TAP Portugal","0820 31 93 20","01 45 08 70 00",
2424,"Transporteurs","TAT Express",,"01 72 36 51 04",
2425,"Transporteurs","TAT Express","0825 88 68 87","04 72 47 49 40",
2426,,"Tati","0892 68 08 60","01 55 29 50 00",
2427,,"Tavulesprix.com","0008 92 14 15","01 43 03 93 77",
2428,"Voyages","Taxis Bleus Paris","0008 25 16 10","01 47 39 47 39",
2429,"Voyages","Taxis G7","0000 00 36 07","01 57 05 05 09",
2430,"Voyages","Taxis G7","0000 00 36 07","01 79 75 79 87",
2431,,"Tchip Coiffure","0008 25 85 90","03 20 15 97 52",
2432,,"TeamViewer",,"09 75 18 01 38",
2433,,"Techdata","0825 84 68 56","01 64 77 54 02",
2434,,"TED - Transport En Département","0008 20 20 54","03 83 94 54 54",
2435,,"Tektvshop","0826 02 11 35","02 59 56 85 67",
2436,,"Télé 7 Jours",,"02 77 63 11 11",
2437,,"Télé Loisirs","0008 25 04 99","03 21 14 65 43",
2438,,"Télé Loisirs","0826 96 39 64","01 44 15 30 00",
2439,,"Télé2",,"08 00 04 32 10",
2440,,"Télé2 Mobile",,"01 71 08 71 13",
2441,,"TéléCable Sat Hebdo",,"01 84 02 99 00",
2442,,"telecommande-express.com","0899 70 03 09","06 16 96 24 54",
2443,,"Temps L - tempsl.fr","0892 46 14 61","09 77 40 25 66",
2444,,"Tempsl Domoti","0892 46 14 61","03 20 13 35 16",
2445,,"Teraillon","0826 88 17 89","01 30 15 41 50",
2446,,"Terre d'Aventure","0825 70 08 25","01 53 73 76 76",
2447,,"TF1",,"01 41 41 12 34",
2448,,"TF1",,"01 41 86 30 13",
2449,,"TF1",,"01 46 84 10 15",
2450,,"TF1",,"01 46 84 10 63",
2451,,"TF1","0892 01 90 19","09 72 72 00 12",
2452,,"TF1","0892 01 90 19","01 72 77 72 77",
2453,,"TF1",,"01 41 86 30 12",
2454,,"TF6",,"01 55 62 66 66",
2455,,"Thalazur","0825 82 70 94","04 94 29 33 00",
2456,,"The Phone House","0825 07 80 00","01 55 49 50 00",
2457,,"The Phone House","0899 23 82 99","04 76 23 46 70",
2458,"Voyages","Thomas Cook",,"01 41 86 21 56",
2459,"Voyages","Thomas Cook",,"01 76 77 73 10",
2460,,"Thomas Dépannage","0008 92 70 71","02 47 41 01 60",
2461,,"Thomson","0008 99 56 46","05 63 21 53 74",
2462,,"Thyssenkrupp Ascenseurs","0008 10 24 00","01 60 37 53 67",
2463,,"Thyssenkrupp Ascenseurs",,"02 41 33 31 00",
2464,,"Thyssenkrupp Ascenseurs",,"01 56 74 17 00",
2465,,"Thyssenkrupp Ascenseurs",,"05 96 50 58 70",
2466,,"Thyssenkrupp Ascenseurs",,"04 90 84 09 30",
2467,,"Thyssenkrupp Ascenseurs",,"05 59 70 32 82",
